,timekeeper,Elapsed time (s),Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel-X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
6235,6233.0,62.74,-0.339630127,0.7727813721,-0.55909729,-0.9610443115,-0.2537841797,-0.05534362793,-0.1610157788,-0.6342051625,-0.8659625053,0.08872587234,0.05568882823,-0.02155509219,-311.5087891,-46.18235779,-120.5289307,-60.13314819,58.13082886,173.0405273
6236,6234.0,62.75,-0.2970428467,0.7745056152,-0.5756072998,-0.9671478271,-0.2488708496,-0.05238342285,-0.2654953301,-0.65141958,-0.8026658297,0.08731865883,0.04799335822,-0.01830630377,-311.9487,-46.06306458,-120.3686371,-60.10769653,58.24563599,173.2113342
6237,6235.0,62.76,-0.2939910889,0.7759246826,-0.602722168,-0.9741516113,-0.2456512451,-0.0520324707,-0.352148205,-0.6304612756,-0.78311342,0.08768218011,0.04102093726,-0.009172192775,-311.5563049,-45.83332825,-119.8739624,-59.83215332,58.19065857,173.2093201
6238,6236.0,62.77,-0.2816314697,0.7556762695,-0.6561889648,-0.9780426025,-0.2425231934,-0.04713439941,-0.3520981371,-0.600376904,-0.80976367,0.09127771854,0.02669153176,0.002977680415,-311.666748,-45.99150085,-119.8543701,-60.39076233,58.30213928,173.1762695
6239,6237.0,62.78,-0.2158050537,0.7386474609,-0.6944580078,-0.9821472168,-0.2419586182,-0.04272460938,-0.2912670076,-0.5220506787,-0.8157688379,0.09489801526,0.01249981299,0.01761441305,-311.4346313,-45.55871582,-119.7483826,-60.38035583,58.1934967,173.1540375
6240,6238.0,62.79,-0.1742401123,0.734161377,-0.7244567871,-0.9864196777,-0.2416992188,-0.04438781738,-0.2427143753,-0.4015479684,-0.8192011118,0.1093219593,0.01250087842,0.03208283335,-311.3493347,-45.90626526,-119.5523987,-60.40740967,58.25437927,173.463974
6241,6239.0,62.8,-0.1492767334,0.7318878174,-0.7558746338,-0.984375,-0.2395477295,-0.04875183105,-0.2360191941,-0.2386181653,-0.8598920703,0.1107313111,0.01291313581,0.04260445014,-311.6333618,-45.66744995,-119.6116791,-60.29736328,58.39082336,173.4903412
6242,6240.0,62.81,-0.1455993652,0.7252044678,-0.7771911621,-0.9824523926,-0.2428894043,-0.05041503906,-0.2789544165,-0.102432631,-0.8983979225,0.1097416803,0.01812467538,0.04535043612,-311.8425903,-45.35978699,-119.2896118,-60.49217224,58.26576233,173.2940369
6243,6241.0,62.82,-0.150970459,0.7209472656,-0.7653045654,-0.9822845459,-0.2490081787,-0.05030822754,-0.3657292426,-0.01721973345,-0.9222941995,0.1078372523,0.03118774667,0.04648068175,-311.3345337,-45.57785034,-119.2607117,-60.31161499,58.26850891,173.5115204
6244,6242.0,62.83,-0.1528320313,0.6948394775,-0.7373962402,-0.9809875488,-0.2554779053,-0.04891967773,-0.4524809122,0.02174897119,-0.9334078431,0.1024685875,0.04880988225,0.04408863187,-312.0094604,-45.44618225,-118.9641724,-60.28443909,58.14277649,173.3635864
6245,6243.0,62.84,-0.1486663818,0.6643981934,-0.700592041,-0.978805542,-0.2583312988,-0.04437255859,-0.5337206721,0.03740090132,-0.9551019669,0.09561627358,0.05828541145,0.03563921899,-311.5785217,-45.33584595,-118.8803101,-60.16035461,58.24810791,173.3542938
6246,6244.0,62.85,-0.1408996582,0.6609191895,-0.6642303467,-0.977142334,-0.2593536377,-0.03790283203,-0.6369950771,0.01339783054,-0.9450455904,0.09740564972,0.0605163388,0.03736707941,-312.3944702,-45.39666748,-118.7123566,-60.14735413,58.22027588,173.4823761
6247,6245.0,62.86,-0.1463928223,0.6952972412,-0.6360931396,-0.9768829346,-0.2569122314,-0.0345916748,-0.7722170949,-0.09648393095,-0.9131710529,0.09751350433,0.0547484681,0.03675401956,-312.2608337,-45.70722961,-118.4396362,-60.26446533,58.24137878,173.6703033
6248,6246.0,62.87,-0.1584320068,0.7624053955,-0.6080627441,-0.9755859375,-0.2528076172,-0.03308105469,-0.9361567497,-0.2492543012,-0.8796260953,0.09673799574,0.04626470059,0.03967444226,-312.2529602,-45.48074341,-118.377594,-60.09143066,58.2366333,173.589447
6249,6247.0,62.88,-0.1651763916,0.8266601563,-0.5904846191,-0.9771575928,-0.2483978271,-0.03240966797,-1.081973314,-0.3705612719,-0.8182575703,0.09290970117,0.0451887846,0.04278235137,-312.5346069,-45.88217163,-117.7149963,-60.26133728,58.15196228,173.5591888
6250,6248.0,62.89,-0.1782531738,0.8773498535,-0.6009216309,-0.9780883789,-0.2471923828,-0.02728271484,-1.181156397,-0.4861107767,-0.7376471758,0.08951177448,0.05523342639,0.04101987183,-313.0969849,-46.10183716,-117.4477692,-60.48168945,58.12072754,173.4163513
6251,6249.0,62.9,-0.1910705566,0.9011535645,-0.6361236572,-0.9756164551,-0.2420501709,-0.02239990234,-1.218471527,-0.6047309041,-0.6557384133,0.08887527883,0.06475582719,0.04324840382,-313.4404602,-45.47453308,-117.323761,-60.27244568,58.15493774,173.7353821
6252,6250.0,62.91,-0.1871795654,0.9010925293,-0.6752624512,-0.9676818848,-0.2338867188,-0.01843261719,-1.207653284,-0.7095987201,-0.6173734665,0.08465895802,0.0716592744,0.03384797648,-313.970459,-45.8986969,-117.4687958,-60.25009155,58.16999817,173.4483643
6253,6251.0,62.92,-0.1776733398,0.8886566162,-0.7075042725,-0.9628448486,-0.229309082,-0.01419067383,-1.212985754,-0.7822161913,-0.5640870929,0.08647550642,0.07404679805,0.0147030456,-313.7047729,-46.30070496,-116.8253632,-60.68821716,58.06257629,173.6369629
6254,6252.0,62.93,-0.1895446777,0.864654541,-0.7404174805,-0.9649658203,-0.2293395996,-0.009979248047,-1.245049119,-0.8577437401,-0.4862601757,0.0905751735,0.07857736945,-0.002235457301,-313.9747314,-45.68544006,-116.8363495,-60.58930969,57.99110413,173.520813
6255,6253.0,62.94,-0.1959686279,0.8386383057,-0.75831604,-0.9687652588,-0.2282714844,-0.009674072266,-1.313187122,-0.8915421963,-0.4177873731,0.08821880817,0.08275826275,-0.0126478849,-313.862793,-45.68081665,-116.4216461,-60.21772766,58.17903137,173.6637115
6256,6254.0,62.95,-0.1922302246,0.8228302002,-0.7674102783,-0.9653167725,-0.2216949463,-0.007293701172,-1.408447385,-0.8672538996,-0.3428061008,0.07992945611,0.1295422763,-0.02636902221,-313.8678894,-45.39916992,-116.4122467,-60.20213318,58.05651855,173.6616211
6257,6255.0,62.96,-0.2012023926,0.8181610107,-0.7842102051,-0.9692230225,-0.2193908691,0.01698303223,-1.509782791,-0.8414603472,-0.2762353122,0.09400612116,0.09679658711,-0.04912280664,-313.6237183,-45.4299469,-115.6869354,-60.44029236,57.92424011,173.7158661
6258,6256.0,62.97,-0.2137145996,0.8205871582,-0.8014984131,-1.002990723,-0.2166290283,0.02200317383,-1.595833778,-0.8199457526,-0.2124358267,0.1246239543,0.07152611762,-0.04004408792,-313.9510498,-45.36883545,-115.980896,-60.39282227,58.03495789,173.7669525
6259,6257.0,62.98,-0.2180175781,0.8294372559,-0.818939209,-1.012008667,-0.2002105713,0.005661010742,-1.649891973,-0.7841610909,-0.1378673166,0.1604786217,0.1483481973,0.0008825715631,-313.7769775,-45.02404785,-115.6181793,-60.33125305,58.03027344,173.7279358
6260,6258.0,62.99,-0.2186126709,0.8363342285,-0.8315124512,-0.9912719727,-0.1922454834,-0.01063537598,-1.678551793,-0.7368537784,-0.0365585424,0.1749302745,0.2092187256,0.01926557347,-312.8222046,-44.77186584,-115.3803864,-60.20544434,57.95274353,173.5429535
6261,6259.0,63.0,-0.2132263184,0.8307342529,-0.8301391602,-0.9686584473,-0.2095947266,0.004028320313,-1.68545711,-0.6744402051,0.06958520412,0.1905571669,0.2186796069,0.008760734461,-313.0975037,-44.64823914,-115.329834,-60.23098755,58.17054749,173.5849609
6262,6260.0,63.01,-0.1955566406,0.8149108887,-0.8060455322,-0.9705200195,-0.2323913574,0.013671875,-1.693312407,-0.5963949561,0.1653668582,0.2161008716,0.1843051314,0.01735448837,-313.3259888,-44.72773743,-115.0483704,-60.45074463,58.01228333,173.6857758
6263,6261.0,63.02,-0.1851043701,0.7964782715,-0.7772827148,-0.9713592529,-0.2369232178,-0.003463745117,-1.708520651,-0.5457549691,0.2682586312,0.2281825691,0.1729731113,0.04262043163,-313.6598511,-44.37159729,-114.6011047,-60.26242065,57.96551514,173.5699615
6264,6262.0,63.03,-0.1687164307,0.7858428955,-0.7474517822,-0.9644165039,-0.2322998047,-0.01182556152,-1.729637384,-0.5267546177,0.3819479048,0.2252855897,0.1604847461,0.06233714521,-313.2971802,-44.39985657,-114.5664063,-60.42015076,57.98426819,173.6916656
6265,6263.0,63.04,-0.1485290527,0.7738494873,-0.7303466797,-0.9659729004,-0.2359771729,-0.01217651367,-1.73505497,-0.5148963332,0.4906940758,0.2296896577,0.1445417404,0.07933157682,-313.5857544,-44.33911133,-113.9757233,-60.22869873,57.8324585,173.4969482
6266,6264.0,63.05,-0.1479949951,0.7613983154,-0.7271881104,-0.9540863037,-0.2391357422,-0.01289367676,-1.713400364,-0.5065401793,0.5707545877,0.2408176661,0.128167823,0.09505727142,-313.6486816,-43.90274048,-113.3243866,-60.2759552,57.84448242,173.5154266
6267,6265.0,63.06,-0.153213501,0.7509002686,-0.7211456299,-0.9354248047,-0.2434844971,-0.01721191406,-1.672369242,-0.5357726216,0.6391216516,0.2361648679,0.09633026272,0.08387226611,-312.7785645,-44.07211304,-113.3404236,-60.07511902,57.9546814,173.5641174
6268,6266.0,63.07,-0.137878418,0.7478790283,-0.6995239258,-0.9305419922,-0.2446136475,-0.02415466309,-1.630892158,-0.5745426416,0.73648417,0.2403271198,0.06279920042,0.05281661078,-313.3621826,-43.55133057,-113.048584,-60.23950195,57.89576721,173.476059
6269,6267.0,63.08,-0.1103210449,0.7434692383,-0.6784057617,-0.9461517334,-0.2443237305,-0.04747009277,-1.589981437,-0.602360189,0.8558086753,0.2414389849,0.05037555471,0.01991032436,-312.6780396,-43.43768311,-112.4894867,-60.13763428,57.88014221,173.5486145
6270,6268.0,63.09,-0.1010742188,0.7263031006,-0.6787872314,-0.9637451172,-0.2473602295,-0.06838989258,-1.534697652,-0.642295599,0.9658747315,0.2262262106,0.07131705433,-0.02096333914,-313.098938,-43.31001282,-112.5928192,-60.39315796,57.95205688,173.5151978
6271,6269.0,63.1,-0.0827331543,0.696762085,-0.6960144043,-0.9859619141,-0.2461700439,-0.06507873535,-1.453526139,-0.6673996449,1.071630239,0.2111836076,0.08807952702,-0.04386519268,-313.1380005,-42.65769958,-112.1690216,-60.2557373,57.96878052,173.866272
6272,6270.0,63.11,-0.05436706543,0.6609649658,-0.7230377197,-1.009490967,-0.2360687256,-0.0594329834,-1.359913349,-0.6628283262,1.171616435,0.1920288205,0.08593115211,-0.03220107779,-312.4175415,-42.47976685,-111.766983,-60.29911804,57.82701111,173.7089081
6273,6271.0,63.12,-0.0445098877,0.6228485107,-0.7601470947,-1.017349243,-0.2231140137,-0.0588684082,-1.258193612,-0.6647473574,1.264604926,0.1763270944,0.08576923609,0.009351157583,-312.0578003,-42.21893311,-111.7319489,-60.33270264,57.84791565,173.5417938
6274,6272.0,63.13,-0.04402160645,0.5827484131,-0.777923584,-1.008041382,-0.2167205811,-0.0438079834,-1.169627309,-0.6386697292,1.335452557,0.1667226702,0.0958610177,0.04724447802,-311.7714844,-41.92663574,-111.2011566,-60.14414978,57.67555237,173.5878296
6275,6273.0,63.14,-0.03649902344,0.5486297607,-0.7704162598,-0.991394043,-0.2213897705,-0.0281829834,-1.112645507,-0.5746363997,1.387246728,0.1738663316,0.09427670389,0.07408700883,-311.4049988,-41.78286743,-111.151123,-60.13232422,57.74754333,173.5761566
6276,6274.0,63.15,-0.02886962891,0.5376281738,-0.7570953369,-0.9684143066,-0.2296600342,-0.01808166504,-1.079153061,-0.5095385909,1.441390395,0.1936791837,0.0970903337,0.08271964639,-310.5299988,-41.72207642,-111.4565277,-60.50852966,57.59333801,173.5788422
6277,6275.0,63.16,-0.0240020752,0.5433502197,-0.7459411621,-0.9481201172,-0.2347564697,-0.01750183105,-1.033843637,-0.4432008564,1.494294405,0.2114400715,0.1033173352,0.06922674179,-310.4915771,-41.2731781,-111.15271,-60.14167786,57.80108643,173.5611572
6278,6276.0,63.17,-0.01089477539,0.5512237549,-0.7395782471,-0.9385375977,-0.2406616211,-0.02584838867,-0.9510606527,-0.3930522203,1.55059731,0.2208093405,0.1022797674,0.04296344519,-309.9643555,-40.8473053,-111.1604919,-60.15412903,57.91188049,173.6096649
6279,6277.0,63.18,0.01313781738,0.5434112549,-0.7476196289,-0.9284820557,-0.2482299805,-0.0361328125,-0.8336863518,-0.3285216987,1.627865434,0.2094424367,0.08997116983,0.01621146128,-309.5519104,-40.77455139,-110.766449,-60.15585327,57.89637756,173.5639038
6280,6278.0,63.19,0.0306854248,0.5107421875,-0.7715301514,-0.9226074219,-0.2500152588,-0.03863525391,-0.6961263418,-0.2782755792,1.713665366,0.1887299716,0.07126326114,-0.006908772513,-309.8924255,-40.78138733,-110.9830627,-60.0901947,57.77606201,173.5615845
6281,6279.0,63.2,0.03861999512,0.4675445557,-0.79347229,-0.911529541,-0.2455291748,-0.03598022461,-0.5582659245,-0.2595918775,1.781685591,0.1642414033,0.04494190961,-0.0263786111,-309.6376953,-40.28311157,-110.6998138,-59.98799133,57.84951782,173.5262756
6282,6280.0,63.21,0.04598999023,0.42578125,-0.8040313721,-0.9098815918,-0.2393493652,-0.01480102539,-0.4433484077,-0.258538872,1.813200712,0.147351101,-0.03304396942,-0.04651051015,-309.0727539,-39.96798706,-110.9608002,-60.22460938,57.9747467,173.7433624
6283,6281.0,63.22,0.04602050781,0.3963012695,-0.8067169189,-0.9440460205,-0.2328491211,-0.003540039063,-0.3621203899,-0.2790372372,1.819571257,0.1715304703,-0.09827437252,-0.06047879159,-308.6078491,-39.87728882,-110.752533,-60.015625,58.00009155,173.7451324
6284,6282.0,63.23,0.04641723633,0.3886260986,-0.8041534424,-0.9742584229,-0.2206420898,-0.02230834961,-0.3114929199,-0.3087048531,1.82645309,0.2050905675,-0.07983757555,-0.045028992,-308.8776245,-39.7651062,-110.5094299,-60.51567078,58.06365967,174.0826721
6285,6283.0,63.24,0.05764770508,0.3816375732,-0.7968444824,-0.9815216064,-0.2193450928,-0.03254699707,-0.2686626315,-0.351130873,1.853960633,0.2223696858,-0.06043324992,-0.01954067871,-308.5441895,-39.55773926,-110.7807922,-60.2482605,58.05097961,173.9596558
6286,6284.0,63.25,0.07762145996,0.3637390137,-0.7920532227,-0.9805603027,-0.2269897461,-0.03939819336,-0.2252387106,-0.3863636851,1.904761553,0.2227222919,-0.06108891964,0.002511627274,-308.1522827,-39.38619995,-110.7626038,-60.21627808,58.03747559,174.1971436
6287,6285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6288,6286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6289,6287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6290,6288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6291,6289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6292,6290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6293,6291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6294,6292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6295,6293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6296,6294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6297,6295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6298,6296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6299,6297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6300,6298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6301,6299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6302,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6303,6301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6304,6302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6305,6303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6306,6304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6307,6305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6308,6306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6309,6307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6310,6308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6311,6309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6312,6310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6313,6311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6314,6312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6315,6313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6316,6314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6317,6315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6318,6316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6319,6317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6320,6318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6321,6319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6322,6320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6323,6321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6324,6322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6325,6323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6326,6324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6327,6325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6328,6326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6329,6327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6330,6328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6331,6329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6332,6330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6333,6331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6334,6332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6335,6333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6336,6334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6337,6335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6338,6336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6339,6337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6340,6338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6341,6339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6342,6340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6343,6341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6344,6342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6345,6343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6346,6344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6347,6345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6348,6346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6349,6347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6350,6348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6351,6349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6352,6350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6353,6351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6354,6352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6355,6353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6356,6354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6357,6355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6358,6356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6359,6357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6360,6358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6361,6359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6362,6360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
